Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,4,0,0,0,1,1,1,3,1,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo en transporte individual,Con violencia,3,1,2,0,0,1,0,4,0,5,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,1,0,2,0,0,1,0,1,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo a institución bancaria,Con violencia,1,0,0,0,0,1,2,0,0,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,1,0,1,0,0,1,3,2,0,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo a negocio,Con violencia,49,27,44,26,35,34,33,28,41,24,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo a negocio,Sin violencia,46,49,48,20,28,31,41,47,27,43,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de ganado,Con violencia,0,2,1,0,3,2,1,0,1,1,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de ganado,Sin violencia,4,10,8,1,9,6,6,2,4,6,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,1,3,0,1,1,1,1,1,1,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,2,1,3,3,2,2,2,2,2,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,3,0,1,1,1,2,2,1,0,2,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,2,1,1,1,2,0,2,2,2,2,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,2,1,0,0,0,1,0,0,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",10,7,12,4,1,1,1,0,4,4,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Otros robos,Con violencia,96,80,103,59,82,102,96,79,91,81,,
2020,16,Michoacán de Ocampo,El patrimonio,Robo,Otros robos,Sin violencia,284,270,249,130,209,197,230,212,206,237,,
2020,16,Michoacán de Ocampo,El patrimonio,Fraude,Fraude,Fraude,152,146,171,95,149,175,192,159,149,259,,
2020,16,Michoacán de Ocampo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,40,54,64,34,41,42,70,47,44,67,,
2020,16,Michoacán de Ocampo,El patrimonio,Extorsión,Extorsión,Extorsión,1,0,0,0,4,2,2,4,5,2,,
2020,16,Michoacán de Ocampo,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,303,246,278,186,210,230,255,284,257,292,,
2020,16,Michoacán de Ocampo,El patrimonio,Despojo,Despojo,Despojo,63,65,60,43,83,89,83,91,86,90,,
2020,16,Michoacán de Ocampo,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,22,23,33,18,31,19,26,42,28,25,,
2020,16,Michoacán de Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,78,73,121,113,100,118,108,95,105,111,,
2020,16,Michoacán de Ocampo,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,16,Michoacán de Ocampo,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,7,13,11,3,5,7,15,10,6,11,,
2020,16,Michoacán de Ocampo,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,0,0,0,0,,
2020,16,Michoacán de Ocampo,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,5,4,9,1,1,2,0,3,5,2,,
2020,16,Michoacán de Ocampo,La sociedad,Trata de personas,Trata de personas,Trata de personas,2,0,2,3,1,0,0,3,0,0,,
2020,16,Michoacán de Ocampo,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,1,0,1,0,1,0,0,0,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,180,222,201,100,124,151,163,177,164,193,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,305,331,362,224,340,330,354,341,355,425,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,34,22,35,35,28,24,30,33,30,32,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0,0,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,3,2,2,4,2,3,1,4,4,4,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,29,42,31,25,26,34,24,42,47,59,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,5,10,9,7,18,27,12,18,19,12,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,23,42,36,42,37,27,18,19,35,26,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,1,0,0,0,0,,
2020,16,Michoacán de Ocampo,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,287,312,429,276,310,262,325,343,333,295,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,42,52,66,57,48,44,46,41,43,65,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,4,6,2,11,4,1,5,8,6,6,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,11,11,9,10,12,21,12,14,9,9,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,32,18,13,10,10,15,10,23,18,15,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,3,0,1,1,1,0,,
2020,17,Morelos,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,3,0,10,4,0,0,0,2,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,77,97,77,66,64,58,69,75,84,65,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,209,209,215,177,133,181,256,262,213,243,,
2020,17,Morelos,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,2,1,0,3,0,0,4,1,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,2,1,0,0,0,1,,
2020,17,Morelos,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,2,2,2,1,1,3,1,1,1,0,,
2020,17,Morelos,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,0,0,0,0,1,2,3,0,2,,
2020,17,Morelos,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,49,48,39,38,29,37,43,40,29,37,,
2020,17,Morelos,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,8,5,5,7,5,5,4,1,2,5,,
2020,17,Morelos,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,1,0,0,0,0,0,0,0,0,,
2020,17,Morelos,Libertad personal,Secuestro,Secuestro,Secuestro exprés,1,0,0,0,0,0,0,1,1,1,,
2020,17,Morelos,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,Libertad personal,Rapto,Rapto,Rapto,0,0,1,1,0,0,1,0,0,0,,
2020,17,Morelos,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,14,20,17,17,13,20,27,15,20,17,,
2020,17,Morelos,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,31,41,49,26,31,23,44,43,40,52,,
2020,17,Morelos,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,1,4,4,1,0,1,2,5,3,2,,
2020,17,Morelos,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,4,7,2,3,6,5,2,8,6,,
2020,17,Morelos,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,30,35,35,26,29,32,37,41,40,45,,
2020,17,Morelos,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,1,4,0,0,0,4,3,2,0,,
2020,17,Morelos,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,8,12,2,6,8,7,7,4,7,4,,
2020,17,Morelos,El patrimonio,Robo,Robo a casa habitación,Con violencia,9,10,9,9,8,7,16,15,8,7,,
2020,17,Morelos,El patrimonio,Robo,Robo a casa habitación,Sin violencia,132,135,122,74,97,87,94,118,133,121,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,106,101,129,95,114,151,113,125,86,116,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,103,97,106,69,103,119,122,94,97,93,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,10,20,17,21,14,29,28,21,25,11,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,78,71,48,40,93,93,91,60,57,54,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de autopartes,Sin violencia,139,160,183,74,51,66,95,84,89,122,,
2020,17,Morelos,El patrimonio,Robo,Robo a transportista,Con violencia,30,29,38,20,20,37,37,22,30,20,,
2020,17,Morelos,El patrimonio,Robo,Robo a transportista,Sin violencia,5,14,7,5,10,0,3,5,10,6,,
2020,17,Morelos,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,63,53,56,38,37,42,51,55,48,37,,
2020,17,Morelos,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,24,20,17,3,16,16,16,20,15,18,,
2020,17,Morelos,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,6,5,9,1,6,7,5,8,6,5,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte público individual,Con violencia,1,2,1,2,2,3,1,3,1,3,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,2,4,1,0,1,1,0,0,2,0,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,6,0,7,2,3,5,1,6,4,3,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,5,1,0,0,2,1,2,3,3,2,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte individual,Con violencia,4,4,3,1,0,5,5,2,5,0,,
2020,17,Morelos,El patrimonio,Robo,Robo en transporte individual,Sin violencia,1,0,0,0,0,0,0,0,1,0,,
2020,17,Morelos,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1,2,0,1,0,0,1,1,0,,
2020,17,Morelos,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,1,2,1,0,3,1,1,0,5,2,,
2020,17,Morelos,El patrimonio,Robo,Robo a negocio,Con violencia,77,74,64,128,167,107,119,117,72,69,,
2020,17,Morelos,El patrimonio,Robo,Robo a negocio,Sin violencia,145,117,230,91,62,71,59,74,110,132,,
2020,17,Morelos,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de ganado,Sin violencia,2,6,6,1,4,2,4,4,6,3,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,1,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,1,0,0,0,0,2,7,1,0,,
2020,17,Morelos,El patrimonio,Robo,Otros robos,Con violencia,18,16,19,12,7,15,16,14,17,12,,
2020,17,Morelos,El patrimonio,Robo,Otros robos,Sin violencia,443,406,402,324,238,311,404,432,376,378,,
2020,17,Morelos,El patrimonio,Fraude,Fraude,Fraude,121,145,123,69,71,92,105,159,153,174,,
2020,17,Morelos,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,51,51,43,21,32,37,54,60,57,51,,
2020,17,Morelos,El patrimonio,Extorsión,Extorsión,Extorsión,8,8,7,11,15,12,13,13,10,14,,
2020,17,Morelos,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,200,175,168,96,135,122,192,195,162,198,,
2020,17,Morelos,El patrimonio,Despojo,Despojo,Despojo,86,89,80,43,51,80,111,124,160,119,,
2020,17,Morelos,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,21,30,23,10,15,38,29,34,42,28,,
2020,17,Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,424,459,520,320,315,381,433,467,402,420,,
2020,17,Morelos,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,25,29,22,5,7,5,19,27,17,38,,
2020,17,Morelos,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,24,33,33,18,34,18,32,31,27,36,,
2020,17,Morelos,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,5,4,2,2,1,3,3,3,2,1,,
2020,17,Morelos,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,0,0,0,0,0,0,0,0,0,,
2020,17,Morelos,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,3,1,1,2,0,1,1,0,3,0,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,80,66,65,57,60,79,107,83,75,74,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,385,403,404,259,310,322,387,458,373,400,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,21,23,27,13,22,25,25,35,33,29,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,1,0,0,0,0,0,0,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,10,8,4,2,0,2,7,7,9,6,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,21,24,21,25,10,30,15,15,11,16,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,1,2,0,3,0,1,1,1,1,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,4,3,6,5,2,0,10,1,2,7,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,1,0,0,0,0,0,0,0,0,,
2020,17,Morelos,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,152,130,133,105,131,139,141,175,162,171,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,11,4,1,8,7,1,7,4,10,10,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,2,4,1,0,4,3,1,3,0,2,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,4,5,7,2,5,5,1,3,3,6,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,1,1,1,0,1,2,1,2,1,2,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,5,8,6,8,5,10,10,14,10,13,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,5,0,2,0,2,1,1,1,1,5,,
2020,18,Nayarit,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,1,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,2,3,1,4,2,6,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,2,4,0,2,3,1,0,3,2,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,5,12,7,4,3,4,8,10,7,8,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,5,2,1,3,5,2,2,2,9,9,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,1,1,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,5,4,1,1,3,2,1,1,3,1,,
2020,18,Nayarit,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,4,3,0,1,1,3,2,2,2,2,,
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,1,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,0,1,2,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,0,0,0,1,1,1,1,1,,
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0,0,0,1,,
2020,18,Nayarit,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,1,2,1,0,0,1,1,2,1,,
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0,1,,
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,1,0,,
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,1,0,0,0,0,0,0,,
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,9,10,12,14,10,8,3,1,2,,
2020,18,Nayarit,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,1,1,0,0,1,0,0,1,1,,
2020,18,Nayarit,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,7,5,12,12,7,9,10,15,22,12,,
2020,18,Nayarit,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,6,1,0,0,2,2,3,3,,
2020,18,Nayarit,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,21,12,9,11,7,8,15,11,18,,
2020,18,Nayarit,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,1,2,4,0,1,0,3,1,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a casa habitación,Sin violencia,3,14,7,9,12,7,11,7,8,10,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,3,3,3,4,4,4,6,8,2,4,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,20,20,20,8,11,12,24,19,15,11,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,1,1,1,0,0,5,1,1,1,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,5,10,14,2,7,2,5,4,4,4,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,1,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo de autopartes,Sin violencia,2,2,3,1,1,3,2,4,1,2,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,1,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0,1,,
